Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0030132190,Upgrading Of Escrick & Deighton Village Hall,"The aim of the project is to extend, upgrade and improve the village hall. This development grant will enable the group to develop their project further.",2007-11-26,2942.0,360G-blf,The Big Lottery Fund,0.0453522254712
360G-blf-0030018982,Progressive Hall Refurbishment,A project by this Trowbridge charity to continue improving the village hall facilities by installing a new floor in the main hall.,2008-04-21,9000.0,360G-blf,The Big Lottery Fund,0.0453309308617
360G-COOPGROUP-6524,Grant to Poolbrook Village Hall,We want to insulate our hall to make it feel warmer and more welcoming.,2017-11-29,2653.36,GB-COH-IP00525R,Co-operative Group,0.0453268852122
360G-blf-0030005033,Improvements to Exterior of Village Hall,The external walls of this village hall will be replaced and new safety rails will be added.,2007-08-20,5000.0,360G-blf,The Big Lottery Fund,0.0452812179507
360G-blf-0030009147,Disabilty Access,This village hall will improve its access for disabled people. This will enable more people to use the hall.,2006-09-20,10000.0,360G-blf,The Big Lottery Fund,0.0452592264195
360G-blf-0030023259,Wickmere Village Hall Renovation,"This Parish Council will use an award to renovate Wickmere Village Hall. Works will include a new roof, insulation, disabled access and new windows. The village hall renovations will increase the usage of the hall for various activities.",2009-01-19,10000.0,360G-blf,The Big Lottery Fund,0.0452519790698
360G-blf-0030089947,Bubbenhall Village Hall - Refurbishment of Toilets and Kitchen Facilities,"A project by this charity in Bubbenhall, Warwickshire to refurbish the toilet facilities at Bubbenhall Village Hall.",2010-01-08,5330.0,360G-blf,The Big Lottery Fund,0.045242378288
360G-dulverton-006D000000guWmZ,Subtitled Assemblies for Dulverton Hall,Subtitled Assemblies for Dulverton Hall,2015-06-10T00:00:00+00:00,10000.0,GB-COH-07991677,The Dulverton Trust,0.045237058908
360G-wolfson-20957,Grant to Toynbee Hall,Redevelopment work,2016-12-08,40000.0,GB-CHC-1156077,Wolfson Foundation,0.045237058908
360G-blf-0031014571,Hall acoustics and flooring,Not Available,2014-10-01,4000.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031017305,Hall for All in Huntingfield,Not Available,2014-12-16,471440.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031008485,Heat The Hall,Not Available,2014-05-14,4400.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031028122,The Regency Hall Access Project,The Regency Hall Access Project,2015-10-22T00:00:00+00:00,3678.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031054966,Renovations of the Civic Hall,Renovations of the Civic Hall,2017-11-28,9000.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031011744,"Due to an arson attack by persons unknown, the Hall was burnt down in",Not Available,2014-07-16,10000.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031007474,A Hall for All,Not Available,2014-04-15,9951.39,360G-blf,The Big Lottery Fund,0.045237058908
360G-nesta-0062400000UYRdY,AC00672,Savers Support Fund programme grant to Toynbee Hall Grant Ref AC00672,2017-08-08T00:00:00+00:00,239588.0,GB-CHC-1144091,Nesta,0.045237058908
360G-blf-0031018634,Renovation of the main hall fall,Not Available,2015-01-28,6500.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031011418,Inchmarlo Hall Renovation,Not Available,2014-07-11,8219.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-RobertsonTrust-006b000000PzTNnAAN,Strachan Hall Renovation,Strachan Hall Renovation,2017-07-25T00:00:00+00:00,15000.0,GB-SC-SC002970,The Robertson Trust,0.045237058908
360G-CFTyneWearNland-160583,Towards  PC Werth Soundfield and Hall PA system,Towards  PC Werth Soundfield and Hall PA system,2015-09-29T00:00:00+00:00,4530.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.045237058908
360G-blf-0031031169,Redevelopment of hall,Redevelopment of hall,2016-02-04T00:00:00+00:00,4913.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031022151,Dunoon Burgh Hall,Dunoon Burgh Hall,2015-05-15T00:00:00+00:00,42300.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031008401,Hall Renewal Project,Not Available,2014-05-14,8470.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031041651,Main Hall Make-Over,Main Hall Make-Over,2016-11-01T00:00:00+00:00,3011.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031026882,Hall Hear Say,Hall Hear Say,2015-09-10T00:00:00+00:00,4504.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031006158,Hall for All in Huntingfield,No press release available in this release,2014-03-20,21470.14,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031008744,New Furnishings for The Millennium Hall,Not Available,2014-05-17,4686.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031014766,Redevelopment of Hall Annexe,Not Available,2014-10-02,2730.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031018973,Page Hall Futures,Not Available,2015-02-09,480658.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031053530,Riverside Hall,Riverside Hall,2017-10-23,34873.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-LondonCatalyst-1230062400000DxiuzAAB,Toynbee Hall - 1,Hardship Fund,2013-09-02T00:00:00+00:00,750.0,GB-CHC-1066739,London Catalyst,0.045237058908
360G-LondonCatalyst-1230062400000Dxiv0AAB,Toynbee Hall - 2,Hardship Fund,2014-08-20T00:00:00+00:00,750.0,GB-CHC-1066739,London Catalyst,0.045237058908
360G-LondonCatalyst-1230062400000Dxiv1AAB,Toynbee Hall - 3,Hardship Fund,2014-11-19T00:00:00+00:00,1500.0,GB-CHC-1066739,London Catalyst,0.045237058908
360G-LondonCatalyst-1230062400000F1IHXAA3,Toynbee Hall - 4,Hardship grant,2016-05-10T00:00:00+00:00,1500.0,GB-CHC-1066739,London Catalyst,0.045237058908
360G-blf-0030102084,New Sliding Doors,This group will use its grant to buy new sliding doors for the hall.,2009-12-18,4577.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-LondonCatalyst-1230062400000cNePDAA0,Toynbee Hall - 5,Hardship Fund,2017-12-07T00:00:00+00:00,1500.0,GB-CHC-1066739,London Catalyst,0.045237058908
360G-CFTyneWearNland-161080,Towards Hall Blackout Blinds,Towards Hall Blackout Blinds,2015-10-16T00:00:00+00:00,2000.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.045237058908
360G-blf-0031012912,Wark Hall Trustees,Not Available,2014-08-13,10000.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0031016278,Scarth; A Hall for All,Not Available,2014-11-14,16969.0,360G-blf,The Big Lottery Fund,0.045237058908
360G-blf-0030066533,Barrowden Village Hall - Going for the Centenary,"This is a project by a charity in Barrowden, Leicestershire. The group will use the funding for renovation and repairs to the village hall for the community. This will improve the buildings facilities and safety to ensure continued use for beneficiaries.",2013-07-18,4660.0,360G-blf,The Big Lottery Fund,0.0452239505689
360G-blf-0030019211,Village Hall Refurbishment,A project by this Crediton charity to install a new heating system and disabled toilet at the village hall.,2008-06-16,9912.0,360G-blf,The Big Lottery Fund,0.0452221874769
360G-blf-0030064657,Minety Village Hall Refurbishment Programme - Phase 4,"This is a project to replace the roof insulation in the rurally isolated village hall. This will improve the facilities and heating efficiency of the village hall, ensuring its continued use by community groups all year round.",2013-05-30,5000.0,360G-blf,The Big Lottery Fund,0.0451762650134
360G-blf-0030014113,Tockwith Village Hall Improvement and Extension of Facilities,"This village hall management committee will use funding to refurbish and redecorate their existing village hall, and purchase equipment to be used by user groups. The project will enable more groups to use the hall, including new self help groups, a cinema club and groups who will hire the hall to carry out audio visual presentations.",2009-04-21,9430.0,360G-blf,The Big Lottery Fund,0.0451007715451
360G-COOPGROUP-1099,Grant to Tarbert Village Hall,The project will bring the hall up to date and make it much more comfortable for groups and individuals.,2017-08-04,2516.65,GB-COH-IP00525R,Co-operative Group,0.0450952799282
360G-blf-0030022987,Improving Access to Village Hall,"A project by this village hall committee in Stoke St. Gregory, Taunton, to improve access to the hall for the community.",2009-02-16,4558.0,360G-blf,The Big Lottery Fund,0.0450937311685
360G-blf-0031000706,Aberford Village Hall Ladies Toilet Refurbishment,The organisation will use the funding to refurbish the ladies toilet area in their village hall. This will provide hall users with a functioning facility and allow the hall to remain open for community use.,2013-11-07,9665.0,360G-blf,The Big Lottery Fund,0.0450520618162
360G-blf-0030085042,Updating Our Village Hall,The project is to refurbish a village hall. The money is for materials and labour.,2006-12-18,5000.0,360G-blf,The Big Lottery Fund,0.0450128195778
360G-blf-0030097775,Refurbishment of the ladies toilets - Whittington Village Hall,"A project to refurbish the toilet facilities at this village hall in Lichfield, Staffordshire to provide better amenities to members of the community who use the hall for recreational activities.",2009-11-06,5000.0,360G-blf,The Big Lottery Fund,0.0450016695036
360G-blf-0030046915,Village Hall Development,The village hall will use the award to purchase new chairs.,2006-03-15,3971.0,360G-blf,The Big Lottery Fund,0.0449811683293
360G-blf-A4E_3_010133908,Upgrading Village Hall,To improve access for less able-bodied members of the community  to this well used rural village hall enabling them to make full use of the Hall's facilities.,2004-10-14,2715.0,360G-blf,The Big Lottery Fund,0.0449753730835
360G-blf-0030008229,village hall roof repairs,The group will use an award to improve the facilities for users of the village hall.,2006-10-13,1821.0,360G-blf,The Big Lottery Fund,0.044922443664
360G-COOPGROUP-3022,Grant to Brixworth Village Hall,Improving and redecorating our facility ensures our local people will always have a village hall to use for memorable occasions.,2017-08-04,1870.3,GB-COH-IP00525R,Co-operative Group,0.0449211469059
360G-blf-0030136009,Highwood Village Hall,The aim is to build a new village hall and this development grant will enable the group to develop their project further.,2007-11-26,19100.0,360G-blf,The Big Lottery Fund,0.0449090869479
360G-blf-0030066141,Village Hall Kitchen Refurbishment,"This is a project by a registered charity in Easton, Suffolk. The organisation will use the funding to replace the kitchen in the village hall which will improve the facility and enable more community groups to use the hall.",2013-08-22,10000.0,360G-blf,The Big Lottery Fund,0.0448957883151
360G-blf-0030135559,Bowsden Village Hall New Build,This project is to replace the Village Hall is Bowsden and this development grant will enable the group to develop their project further.,2007-11-26,6652.0,360G-blf,The Big Lottery Fund,0.0448624610418
360G-blf-0030087619,"Refurbishment of Toilets at Victory Hall, Hasketon","This village hall in Suffolk will make improvements to the hall in order to attract more community usage. Currently, the hall is unattractive and cold and the improvements will make the hall more appealing and will attract more users to the village hall.",2010-02-11,5000.0,360G-blf,The Big Lottery Fund,0.0447871187595
360G-blf-0030009605,Coalport Village Hall - Site Improvements,"The project by this local village hall in Telford is to secure the rear two side boundaries of their community hall, provide disabled access and parking and landscape the area.",2007-05-15,10000.0,360G-blf,The Big Lottery Fund,0.044756454538
360G-blf-0030088942,Wansford Village Hall Redecoration,"This group will use funding to make improvements to the inside of hall including non slip flooring, easy clean paint and purchasing draught excluders. This will improve the village hall and encourage more of the community to use it.",2010-06-17,3985.0,360G-blf,The Big Lottery Fund,0.0447542675244
360G-blf-0030046691,Village Hall Refurbishment,"A project to improve security and access to this village hall in Shelsley, Worcestershire.",2006-03-01,5000.0,360G-blf,The Big Lottery Fund,0.044735306887
360G-EssexCF-A415112,Peldon VIllage Hall Rebuilding Project,Towards the kitchen fit and equipment at the new village hall in Peldon,2016-10-21T00:00:00+00:00,6000.0,GB-CHC-1052061,Essex Community Foundation,0.0447340101741
360G-blf-0030024736,Haughley Village Hall Refurbishment,"This group are responsible for the provision and maintenance of a village hall for residents of Haughley. An award will be used to refurbish and rebuild parts of the hall, in order to comply with current health and safety regulations and provide a catering facility for the hall. The project will benefit local community groups and residents who use the hall.",2008-10-14,10000.0,360G-blf,The Big Lottery Fund,0.0446469880577
360G-blf-0030086248,Village hall repairs,The project is to replace fascia boards and soffits at a village hall. The money is for materials and labour.,2006-02-21,1500.0,360G-blf,The Big Lottery Fund,0.044617726489
360G-blf-0031037252,Lyddington Village Hall:  repointing of external stonework,The group will use the funding to repoint the exterior of the village hall to prevent damage from damp soaking through.,2016-07-13T00:00:00+00:00,8900.0,360G-blf,The Big Lottery Fund,0.0446071724652
360G-blf-0030091887,Renewal of External Doors in the Village Hall,The charity in West Lindsey will use the funding to replace the doors to the village hall.,2010-11-04,5053.0,360G-blf,The Big Lottery Fund,0.0445903286827
360G-blf-0030139442,Refurbish And extend the village hall,"A project to refurbish and extend a village hall, by providing improved disabled facilities and upgrading the kitchen. These changes will improve the physical accessability to the hall and allow for greater usage of the hall as it will provide an enhanced environment for beneficiaries. The grant, over one year, will fund the refurbishment costs.",2004-05-13,50000.0,360G-blf,The Big Lottery Fund,0.0445664918358
360G-blf-0030008697,Restoration of Hall,"A project to refurbish this village hall in Church Aston, Shropshire.",2007-02-09,10000.0,360G-blf,The Big Lottery Fund,0.0445653892409
360G-blf-0030006258,Butterton Village Hall Kitchen Project,"A project by this group in Butterton, Staffordshire to refurbish the Kitchen in the community hall to extend further use of the hall with the improved facilities.",2007-02-09,4382.0,360G-blf,The Big Lottery Fund,0.0445651563131
360G-CheshireCF-A391220,Renovation of the Village Hall,"Chelford Village Hall operates the village hall for the inhabitants of Chelford. The hall is used by many different groups, societies and clubs including the amateur dramatics group, the local church, Chelford Badminton Club and Chelford Tuesday Bridge Club - increasing a sense of community and helping a wide variety of people. Grant funding supported the renovation of village hall, improving facilities for many groups.",2016-01-22T00:00:00+00:00,500.0,GB-CHC-1143711,Cheshire Community Foundation,0.0445630891164
360G-blf-0030006600,Gayton Village Hall Rebuilding Project,"A project to complete this new village hall in Gayton, Stafford.",2007-02-09,8265.0,360G-blf,The Big Lottery Fund,0.0445613042838
360G-blf-0031052692,Village Hall Refurbishment Project,"The kitchen at this rural village hall will be renovated, improving the facilities for local people and ensuring it is continued to be used by the community.",2017-09-06,10000.0,360G-blf,The Big Lottery Fund,0.0445561302052
360G-blf-0030001791,Goodrich Village Hall Improvements,"This project by a local village hall in Wolverhampton is to renovate the driveway, install heaters and get new armchairs for their members and the local community.",2007-05-15,6339.0,360G-blf,The Big Lottery Fund,0.0445481399641
360G-blf-0030047280,"bainton Village Hall, Bainton Millennium Wood Group","The award will be used as part funding towards insulating the roof of the village hall, which is currently inadequate.",2006-03-30,5000.0,360G-blf,The Big Lottery Fund,0.0445307249524
360G-blf-0031046914,Aldeburgh Jubilee Hall Development Project,"This project will use funding to carry out refurbishment work to the village hall including decoration, lighting, electrics and signage. This will improve the facilities so the village hall can meet the needs of the local community and bring people together.",2017-03-15T00:00:00+00:00,9997.0,360G-blf,The Big Lottery Fund,0.044519034272
360G-blf-0030048104,To increase the capacity of Poole Keynes Village Hall,The award will be used to upgrade village hall facilities.,2006-03-30,5000.0,360G-blf,The Big Lottery Fund,0.0445004293732
360G-blf-A4E_3_010150682,Re-wiring village hall.,"A project to completely rewire the Village Hall, in Cannock Wood & Gentleshaw, to bring it up to current electrical standards. The grant will pay for the complete rewiring of the Village Hall.",2005-04-20,5000.0,360G-blf,The Big Lottery Fund,0.0444882702257
360G-blf-0030012846,Hall Amenities Upgrade,This group in St. Edmundsbury will refurbish the village hall kitchen. The project will improve the group's catering facilities allowing more people to use the hall.,2009-03-31,6495.0,360G-blf,The Big Lottery Fund,0.044486971086
360G-blf-0030000646,Furniture for Marhamchurch Village Hall,A project by this Marhamchurch charity to furnish the village hall and increase the range of activities available.,2007-09-17,8206.0,360G-blf,The Big Lottery Fund,0.0444641278345
360G-blf-0030001375,Improvement to Village Hall Facilities,This village hall will replace the worn carpet in their hall and install a hearing loop for use at meetings.,2007-10-25,3500.0,360G-blf,The Big Lottery Fund,0.0444563207166
360G-blf-0030018671,Bow Village Hall Kitchen,"A project by this Bow, Devon based group to extend and refurbish the village hall's kitchen facilities to enable the the hall to be used for a greater range of actvities.",2009-08-27,10000.0,360G-blf,The Big Lottery Fund,0.0444523278168
360G-blf-0030139722,Village Hall Improvements,The grant will be used to improve and enlarge the village hall to provide access for disabled users as well as increasing the general capacity of the hall to cater to the communities needs. This is a one year grant that will help pay for building refurbishment work to the hall.,2005-10-04,50000.0,360G-blf,The Big Lottery Fund,0.0444316731789
360G-blf-0031050828,Re roofing the Village Hall,"This group will use the funding to improve the roof at a village hall, improving facilities for the local community.",2017-07-05,6645.0,360G-blf,The Big Lottery Fund,0.0444262295943
360G-blf-0030107223,Over Haddon Village Hall Redevelopment,"Over Haddon Village Hall Committee's 'Over Haddon Village Hall Redevelopment Project' is a demolish and rebuild project which will provide a more environmentally friendly building with an upgraded kitchen, a larger main hall and meeting room for smaller gatherings. This project will provide the only venue in the parish for community use. It will allow more people to attend a wide range of activities and events hosted at the hall. The project will take twelve months to complete.",2008-11-25,471976.0,360G-blf,The Big Lottery Fund,0.0444247961349
360G-blf-0030052190,Insulation of Corsock Village Hall,"The committee will insulate the roof and walls of the main hall as well as the ancillary rooms of the building. The grant will be used pay for insulating the main hall, plastering walls of the main hall, hall extension cavity insulation, hall extension loft insulation and redecoration of main hall.",2011-07-07,9333.0,360G-blf,The Big Lottery Fund,0.0444168648578
360G-blf-0030075500,Village Hall Improvements,"The project is to improve the facilities at a community hall. The money is for repainting, fire exit doors and safety flooring.",2007-05-21,5000.0,360G-blf,The Big Lottery Fund,0.0443839415772
360G-blf-0030093065,Village Hall Kitchen Improvement,This charity owns and maintains a village hall for the residents of Blunham in Bedfordshire. They will use an award to refurbish the kitchen facilities within the hall. This will ensure that the facilities meet current health and safety requirements and will enable a wider range of activities to take place within the hall.,2010-03-25,10000.0,360G-blf,The Big Lottery Fund,0.0443737838225
360G-blf-0031000141,Improvements to the Village Hall,"This is a project by a charity in Kettering, Northamptonshire. The group will use the funding to replace the village hall heating system, mains electrics, front door and gate. This will improve the group's facilities making the village hall, safer, more cost effective and eco-friendly.",2013-10-04,10000.0,360G-blf,The Big Lottery Fund,0.0443685385253
360G-blf-0030044864,Merryfield Hall Project,A new village hall will be built to replace the decayed existing one.,2006-03-01,5000.0,360G-blf,The Big Lottery Fund,0.0443660463812
360G-blf-0030135704,Wanstrow Village Hall Restoration,This is a project to replace the existing 1970s prefabricated hall and this development grant will enable the group to develop their project further.,2007-11-26,20000.0,360G-blf,The Big Lottery Fund,0.0443660463812
360G-blf-0030012186,Refurbishment and Improvement of Gilchrist Thomas Village Hall,This village hall will refurbish the kitchen area and make changes throughout the hall to meet health and safety requirments.,2007-04-17,10000.0,360G-blf,The Big Lottery Fund,0.0443622091743
360G-blf-AAW_2_010138460,Unspecified,The project is to improve the facilities at a village hall.The money is for a kitchen.,2005-01-18,4000.0,360G-blf,The Big Lottery Fund,0.0443378976392
360G-blf-0031020038,Methwold Village Hall Renovation Project - Kitchen Facilities.,Not Available,2015-03-11,8200.0,360G-blf,The Big Lottery Fund,0.0443378976392
360G-blf-0030003434,Refurbishment of Village Hall Kitchen,"This group manages and maintains Gawsworth Village Hall. The award is for project is for a complete refurbishment and renovation of the village hall kitchen. The award will include funding for damproofing walls and floor, and improved insulation. All community groups who use the village hall will benefit from the refurbishment.",2008-02-18,5000.0,360G-blf,The Big Lottery Fund,0.044326700555
360G-COOPGROUP-11216,Grant to Upton Village Hall ,"We would like to refurbish the WC facilities and redecorate and lay new, hygienic, slip-resistant flooring in the hall. ",2017-11-29,1120.55,GB-COH-IP00525R,Co-operative Group,0.0442938862496
360G-blf-0030105460,Construction of The New Village Hall and demolition of existing.,"This project will see the demolition and replacement of the village hall that was built in 1929 and extended in the 1950s.The new hall will consist of a larger main hall, committee or meeting room with IT facilities, a new, fully equipped kitchen, DDA compliant toilets and a stage. The new hall will will provide a wide range of services and activities for all sections of the community.",2009-02-24,350000.0,360G-blf,The Big Lottery Fund,0.0442711143159
360G-blf-0031008918,Equipment for Etchingham Village Hall,Not Available,2014-05-21,9800.0,360G-blf,The Big Lottery Fund,0.0442552496096
360G-blf-0031007294,Presentation Equipment for the Village Hall,Not Available,2014-04-14,3688.1,360G-blf,The Big Lottery Fund,0.0442552496096
360G-blf-0031018870,New sanitary ware and equipment for Chidham & Hambrook Village Hall,Not Available,2015-02-04,9500.0,360G-blf,The Big Lottery Fund,0.0442552496096
360G-dulverton-006D000000MJrMO,equipment for the village hall development project,equipment for the village hall development project,2007-10-25T00:00:00+00:00,3500.0,GB-COH-07991677,The Dulverton Trust,0.0442552496096
360G-blf-0030095556,Refurbishment of Village Hall ceiling,This community council will use an award to refurbish the ceiling in the local village hall.,2009-05-22,7500.0,360G-blf,The Big Lottery Fund,0.0442511349869
360G-blf-0030008720,Tillington Village Hall Carpark,This village hall will upgrade car parking facilities.,2006-12-21,4855.0,360G-blf,The Big Lottery Fund,0.0442479474073
360G-blf-0030050229,"A Warmer, Cleaner Environment for Kensworth Village Hall's Users",This is a project by a registered charity in Bedfordshire. The group will use the funding to replace the village hall's ceiling tiles and to decorate the building. This will improve the hall to retain heat and will also improve the facility to enable more local community usage.,2011-09-22,5723.0,360G-blf,The Big Lottery Fund,0.0442348258493
360G-blf-0031004397,Gotherington Village Hall Acoustic Solutions Project,"This is a project by a charity in Cheltenham, Gloucestershire. The group will use the funding to fit acoustic panels to their village hall. This will improve the group's facilities and encourage more of the community to use it.",2014-02-13,2500.0,360G-blf,The Big Lottery Fund,0.0442326281749
360G-blf-0031048507,Village Hall Refurbishment,The project will refurbish the village hall to improve the environment and accessibility of this community building.,2017-04-19,8800.0,360G-blf,The Big Lottery Fund,0.044212375771
360G-blf-A4E_3_010115258,Village hall refurbishment campaign.,"The Village Hall Refurbishment Steering Group will commission an architect to prepare planning permission, then builders drawings, as an initial step in their plans to refurbish their village hall.",2004-06-03,5000.0,360G-blf,The Big Lottery Fund,0.0442099834005
360G-blf-0030050888,Bigrigg Village Hall Improvements,This is a project by a registered charity in Copeland. The group will use the funding to refurbish the village hall including the ladies toilets a new floor for the main hall. This will ensure the hall is safe for community use and encourage more people from the community to attend activities within the hall.,2011-11-24,9976.0,360G-blf,The Big Lottery Fund,0.0441217956743
360G-blf-0030048442,Lockton Village Hall - Internal Decorations,This group provides activities and events for the local community through the provision of a village hall. They will use the award to update and redecorate the inside of the hall.,2006-03-30,2000.0,360G-blf,The Big Lottery Fund,0.0441044187029
360G-blf-0030093876,Abberley Village Hall - Improvement Scheme,"A project by a community organisation in Abberley, Worcestershire. The group will use the funding to improve the facilities at a local village hall and rectify health and safety concerns about the flooring to enable groups to continue using the hall and increase usage by more groups.",2010-08-12,6758.0,360G-blf,The Big Lottery Fund,0.0440936225994
360G-blf-0030140967,Re-build Village Hall,To replace the now demolished village hall with a new prefabricated building.,2005-07-05,63700.0,360G-blf,The Big Lottery Fund,0.0440826782494
360G-blf-0030016654,Tongham Village Hall Catering and Facilities Project,This Surrey voluntary organisation will install a new kitchen in the village hall. This will provide a kitchen facility with catering facilities and will also attract new users to the hall.,2012-03-01,10000.0,360G-blf,The Big Lottery Fund,0.0440631074483
360G-blf-0030021539,"Alterations to Village Hall, Hathern","A project by this community group to install a disabled access doorway and toilet in Hathern Village Hall, Loughborough.  Currently, some residents of the village are unable to use the hall facilities as their access is restricted and the project will improve community facilities for these village members. The grant will pay for the installation of two toilets, one with disabled access and a new doorway.",2008-03-17,10000.0,360G-blf,The Big Lottery Fund,0.0440415712612
360G-blf-0030052399,Brant Broughton Village Hall Rebuild,This is a project by a community group in Lincoln. The group will use funding to install sprung flooring in the village hall that is currently being rebuilt. This will ensure the flooring is safe for all users of the hall and enable more members of the community to use it.,2011-08-11,4000.0,360G-blf,The Big Lottery Fund,0.0440322303018
360G-blf-0030140164,Refurbishment of Village Hall,"The project is to refurbish the village hall to improve facilities and surroundings for continued community use. It will improve the interior and exterior of the hall, making facilities more inclusive to all residents of the village and surrounding areas.",2005-09-20,34007.0,360G-blf,The Big Lottery Fund,0.0440289708331
360G-blf-0030114013,Refurbishment of Bettws Village Hall,Refurbishment of Bettws Village Hall,2013-09-03,5000.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-RobertsonTrust-006b000000T0itMAAR,The Refurbishment of Carradale Village Hall,The Refurbishment of Carradale Village Hall,2017-12-13T00:00:00+00:00,3000.0,GB-SC-SC002970,The Robertson Trust,0.0440287350026
360G-blf-0030037819,Redesign and Refurbishment,A project by this group in Fitz in Shrewsbury to pay for quantity surveyors to look at the redesign of the village hall.,2006-08-22,2320.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-blf-0031055226,Athelstaneford Village Hall Refurbishment,Athelstaneford Village Hall Refurbishment,2017-12-04,10000.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-blf-0031017894,Refurbishment of Bettws Village Hall,Not Available,2015-01-08,4883.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-blf-0031009088,Redevelopment and Refurbishment of Aberthin Village Hall,Not Available,2014-05-21,11000.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-blf-0031013686,Allington Village Hall Insulation & Refurbishment Project,Not Available,2014-09-10,5037.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-blf-0031052184,Village Hall Refurbishment,Village Hall Refurbishment,2017-08-15,5000.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-blf-0031017423,Continuation of the refurbishment of the village hall.,Not Available,2014-12-17,9873.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-blf-0031008438,Cotesbach Village Hall Refurbishment,Not Available,2014-05-14,9986.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-blf-0031009672,Refurbishment work at Ousefleet Village Hall,Not Available,2014-06-04,10000.0,360G-blf,The Big Lottery Fund,0.0440287350026
360G-blf-0030052094,Ashill Village Hall Refurbishment,This is a project by a community group in South Somerset. The group will use the funding to refurbish the kitchen and kitchen annex in the village hall including upgrading the wiring and installing non-slip flooring. This will make the hall safer for everyone to use.,2011-06-16,6300.0,360G-blf,The Big Lottery Fund,0.0440128341618
360G-blf-0030089625,Barnburgh and Harlington Village Hall Project,This village hall management committee in Barburgh will use the award to replace the fascia boards and resurface the car park at their village hall.  The project will improve the condition and appearance of the hall and provide improved access.,2009-12-17,9988.0,360G-blf,The Big Lottery Fund,0.044002630157
360G-blf-0030078445,Wilden Village Hall Kitchen Refurbishment,"This village hall trust will use an award to refurbish the kitchen in the village hall, purchase new tables, improve the stage lighting and repaint the hall. A group of local volunteers will also set up a luncheon club open to all local elderly and isolated people and other community groups using the hall will be able to offer cookery education.",2008-07-14,8998.0,360G-blf,The Big Lottery Fund,0.0439938492343
360G-blf-0030098381,Falfield Village Hall,"A project by this group based in Fairfield, Gloucestershire to renovate an outbuilding at the village hall and replace the hall floor. The project will enhance a much used community venue and increase the use of the hall by a wide range of community groups.",2010-01-08,8000.0,360G-blf,The Big Lottery Fund,0.0439791608822
360G-blf-0030131521,New Clothall Village Hall,"This new project is to demolish an existing village hall in Clothall and rebuild a new facility. The current hall is an old military building, which has become uneconomic and impractical to repair.",2007-08-15,50000.0,360G-blf,The Big Lottery Fund,0.0439721007163
360G-blf-0030004755,Landscaping the new village hall,A project to landscape the area around the newly constructed village hall by this community group in Worcestershire.,2007-12-10,5606.0,360G-blf,The Big Lottery Fund,0.0439668694893
360G-blf-0030136368,Harley Village Hall Refurbishment and Extension,This is a project to upgrade the new village hall and this development grant will enable the group to develop their project further.,2007-11-26,9754.0,360G-blf,The Big Lottery Fund,0.0439240542026
360G-blf-0031030917,Atlow Village Warm Hall 2016,The group will use the funding to update facilities at the village hall. This will make the hall more comfortable for beneficiaries and allow for expansion of future activities.,2016-01-27T00:00:00+00:00,9750.0,360G-blf,The Big Lottery Fund,0.0439213640036
360G-blf-0031041224,Access For All,"This project will use the funding to improve accessibility to the village hall via widening the access path between the hall and its car park. This will improve the exterior environment at the village hall, ensuring all users can safely and easily access the building.",2016-10-19T00:00:00+00:00,3500.0,360G-blf,The Big Lottery Fund,0.0439080121162
