Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0030003964,Tarner Carnival Club,"This arts group will use an award to run the Tarner Carnival Club, which will be a thirteen week arts project open to all ages and backgrounds.  The project will be fun and educational and will celebrate local cultural diversity by encouraging integration.  The award will fund include funding for arts workshops such as dance, silk screen painting and costume design.",2008-05-06,5991.0,360G-blf,The Big Lottery Fund,0.0204262783819
360G-blf-AHF_1_010162336,"Exhibition, Dinner Dance, Reunion and Street Party","The Halftown Residents Association will use their award to hold a week of events commemorating the 60th anniversary of the end of the Second World War. A permanent exhibition of WW2 will be developed, allowing schools and community groups to learn and research information about the war. A reunion dinner dance will be held for veterans. A nostalgia music night will play songs from 1939-1945. A street party will be open to the whole community.",2005-07-08,19050.0,360G-blf,The Big Lottery Fund,0.0204110386948
360G-blf-AHF_1_010151237,VE Day and D Day Celebrations,"The HMS Belfast Association will use their award to hold a range of events to commemorate the 60th anniversary of the Second World War. These events will include a ceremonial service, a celebration marking the contribution made by the Commonwealth Navies and a reunion on board HMS Belfast for naval veterans and civilians who were involved in the ship's activities during the war. A range of educational displays will take place such as re-enactments and the firing of the ship's main guns.",2005-04-14,13950.0,360G-blf,The Big Lottery Fund,0.0204106272216
360G-blf-0030001885,The Arts Forum Festival,"This art group will host a festival presenting a variety of work by local artists and will also include an extensive workshop programme open to all. The project is to fund the workshops, artist's fees and venue hire.",2007-07-24,9950.0,360G-blf,The Big Lottery Fund,0.0204065204184
360G-blf-0030000525,Get Together,"The project will enable the group to run a series of art workshops, culminating in a showcase event which will be open to all communities.",2007-09-19,9075.0,360G-blf,The Big Lottery Fund,0.0203915060686
360G-blf-0030043260,Family Events,"A project by this orchestra education department to stage a series of family events to encourage adults and children to explore various aspects of opera creatively together. Workshops and sessions will focus on music, song writing, storytelling and design and will range from one hour sessions to half day workshops. There will be a mini performance at the end of the event and there will be subsidised tickets for the performances.",2006-10-10,10000.0,360G-blf,The Big Lottery Fund,0.0203822169032
360G-blf-A4E_3_010137348,60th Anniversary Commemorative Trip,"This group provide their members with the opportunity, venue and facilities to take part in the hobby of war gaming. This award will allow them to attend a 60th anniversary of D-Day event in Newquay, where they will discuss and recreate the events of the final stages of World War Two in Europe. travel and accommodation costs for 15 people to go to Newquay for the D-Day event.",2004-11-05,3165.0,360G-blf,The Big Lottery Fund,0.0203804628367
360G-blf-A4E_3_010119852,Theatre Pilot education outreach Project,"This group aim is to promote, maintian, improve and advance education particualrly by the encouragement of the Arts including the arts of drama, mime, opera, ballet, music, singing, dance, literature, sculpture and painting. The group would like to run a drama project involving workshops over a period of two weeks and a visual arts project that would include young people work with professional artisits",2004-09-21,5000.0,360G-blf,The Big Lottery Fund,0.0203726983461
360G-blf-AHF_1_010160396,VJ Day Party,"Age Concern Malvern and District have been awarded a grant to help commemorate the 60th anniversary of the end of WW2. They will have a series of events at their day centres around Malvern Hills to help the members an opportunity to celebrate the anniversary and reminisce about the war, with entertainment from the era and refreshments.",2005-07-29,3080.0,360G-blf,The Big Lottery Fund,0.0203722713385
360G-blf-A4E_3_010121994,Elemental Drawing,"People in Horsham will have the opportunity to take part in a series of arts-based events run by the artists' collective 2 by 4 Artists. It will stage a public event in the new Piazza in Horsham where participants will have the chance to try a range of artistic forms, and the group will follow the event with a series of workshops and a public exhibition to display the work which will be created throughout the project.",2004-06-25,5000.0,360G-blf,The Big Lottery Fund,0.020359279906
360G-blf-0030007484,Warehouse Artists Studios Winter Festival,The Warehouse Artists Studio LTD exists to advance the education of the public in Norfolk particularly in relation to artistic activities. The project is to hold a series of workshops in a variety of arts and craft involving all members of the community. These workshops will culminate in a celebratory event that will display the work produced to the general public.,2007-01-19,1400.0,360G-blf,The Big Lottery Fund,0.0203445348373
360G-blf-A4E_3_010114733,Additional art workshops,"This festival group will run a series of pre-festival workshops for adults with a maritime theme, called 'Gateway to the World'.  Local people will create pictures and stories exploring the port of Southampton and their relationships with the area.  All works produced through the workshops will be exhibited at the festival.",2004-05-21,1786.0,360G-blf,The Big Lottery Fund,0.0203439095779
360G-blf-0030029668,Music project,"St Michaels Church will run a series of music and outreach taster workshops and host three public performances at the culmination of each series of workshops. A CD will be produced which would be recorded during the second series of workshops, documenting the work done which can be used to create further performance opportunities.",2006-03-15,4510.0,360G-blf,The Big Lottery Fund,0.0203372398579
360G-blf-0031042106,Birthday Celebration,"Age Cymru Sir Gar in Carmarthenshire will use the grant to hold an event to celebrate the organisations 21st anniversary. They will bring together people who are over 50 throughout Carmarthenshire to take part in a day of workshops and events. This grant for Â£1,975 will fund venue hire, refreshments, marketing, commemorational and promotional items, activities, entertainment and transport.",2016-11-12T00:00:00+00:00,1975.0,360G-blf,The Big Lottery Fund,0.020337163207
360G-blf-0030019330,Summer of Music North East Lincolnshire,"This music project would use funding to organise a range of musical events, workshops and demonstrations.  Workshops and demonstrations will accompany these for adults and will be led by performers. Demonstrations of the skills obtained at these workshops will be held and aspiring musicians will be encouraged to participate.",2008-07-29,9800.0,360G-blf,The Big Lottery Fund,0.0203360993476
360G-blf-0030141414,Reunion and Celebration,"The Donaghcloney branch of the Royal British Legion will use an award to hold a programme of events to commemorate the 60th anniversary of WW2. This will include a celebration re-union party, a parade, and a reminiscence day.",2005-05-26,12000.0,360G-blf,The Big Lottery Fund,0.0203277908379
360G-blf-AHF_1_010153221,VE/VJ Day Celebration Event,"The Heywood Branch of the Royal British Legion will use an award to hold a V.E./V.J. Day celebration event, this will include a parade, and displays. The event will be open to the local community.",2005-06-17,6000.0,360G-blf,The Big Lottery Fund,0.0203233932553
360G-blf-A4E_3_010113771,Equipment for new week long festival,"To celebrate its 10th anniversary, this group will extend its one day country fayre into a week long festival and will buy seating to allow everyone to sit comfortably. A varied and exciting programme of events is planned, including the arts, music, local heritage and revival of ancient Kentish sports.",2004-05-21,2334.0,360G-blf,The Big Lottery Fund,0.0203202091343
360G-blf-AHF_1_010126055,Dig for Victory,"This formally constituted group would use an award to celebrate 60 years of the end of WW2 by organising a series of events named ""Dig for Victory"", which would consist of: an open day on 2nd May 2005, with stalls and children's activities of the era; a dinner dance with music of the time on 7th May 2005, and an event for all the family to recreate a street party on 29th July 2005, where grandparents would reminisce on their war years as children (or even in the services) and play wartime games.",2004-07-29,15630.0,360G-blf,The Big Lottery Fund,0.0203109527591
360G-blf-0030082119,VE Day party,The Denton Park Estate Community Association will use an award to carry out a street party style event and tea dance in celebration of the 60th anniversary of WW2.,2005-07-15,1550.0,360G-blf,The Big Lottery Fund,0.020293281811
360G-blf-0030032670,There is no project name available for this record,"This community music group work mainly with Brazilian and African percussion and run regular workshops. They will use the award to develop their activities by running two series of workshops with professional tutors.  One will be for beginners and new members, and the other will help exisiting members to develop their own workshop leader skills.",2004-12-15,4545.0,360G-blf,The Big Lottery Fund,0.0202865347745
360G-blf-0030141243,Alderman VE/VJ Day Fete,"Alderman Blaxill School will use a grant to celebrate the 60th Anniversary of VE Day. This is particularly apt for the school as it is serves the Garrison in Colchester. The programme of events will include music from the era, a street party with bunting and other decoration, a Spitfire Flypast and various people in WW2 apparel.",2005-04-28,4300.0,360G-blf,The Big Lottery Fund,0.0202800606652
360G-blf-0030002871,Shard End Arts Festival,A project by this Shard End community group to hold an arts festival inclusive of musical performances and participatory workshops where attendees will develop new skills.,2007-08-20,3838.0,360G-blf,The Big Lottery Fund,0.0202776893074
360G-blf-AHF_1_010162736,Commemoration of Anniversary of VE Day,"A project to commemorate the events leading to the end of WW2 with the provision of a reunion event for members of this group based in Moseley, Birmingham.",2005-05-25,770.0,360G-blf,The Big Lottery Fund,0.020271854458
360G-blf-0030035762,Opera,"This group provide and promote classical music in the Hornsea area. They will use the award to run a series of workshops with schools and the local amateur theatre company, which will culminate in a live performance.",2005-06-15,2750.0,360G-blf,The Big Lottery Fund,0.020269471934
360G-blf-AHF_1_010161188,V.J. Day Celebrations,"A project to mark the 60th anniversary of the end of WW2 with the provision of a VJ celebration event based in Bishops Lydeard, Taunton Deane.",2005-07-29,3700.0,360G-blf,The Big Lottery Fund,0.020263639774
360G-blf-0030037335,music festival,This new group will coordinate a two week music and arts festival to be held in Launceston in the summer.,2005-04-21,4950.0,360G-blf,The Big Lottery Fund,0.0202626424533
360G-blf-AHF_1_010161341,End of WW2 Celebration,"A project to commemorate the 60th anniversary of the end of WW2 with events celebrating VE and VJ day comprising of re-enactments, exhibitions and 1940s style food and entertainment.  The event will be attended by members of this group based in the Cannock Chase District as well as local veterans, Bevin Boys, Army and RAF personnel.",2005-05-09,4900.0,360G-blf,The Big Lottery Fund,0.0202586084033
360G-blf-0030026056,There is no project name available for this record,"The charity will arrange an Open Day in November to celebrate Bosnian culture. The day's events will comprise guest speakers, an exhibition of Bosnian cultural heritage featuring Bosnian and British artists, and a social evening with traditional Bosnian music and folklore. The event will  bring together Bosnians throughout the UK for a day of celebration and social interaction.",2005-10-12,4925.0,360G-blf,The Big Lottery Fund,0.0202411145582
360G-blf-0030026213,Older people's art project,"This community arts group would like an award to set up a series of 4 Saturday art workshops at Mile End park for older people based in the area.  The idea of the workshops is to work from an object and experience conceptual processing ending up with a piece of artwork.  The group will also engage in a performance piece which will be filmed. Venue hire(£990), Workshop materials(£1300), 3 x Artists fees(£1900), Art Historian talk and essay(£265), Hire of projector and camcorder(£165), Publicity(£380)",2005-09-22,5000.0,360G-blf,The Big Lottery Fund,0.0202402512841
360G-blf-AHF_1_010152232,60th Anniversary Celebration,"The Royal British Legion Waterside Branch will use their award to hold a range of activities to celebrate the 60th Anniversary of the end of the Second World War. These activites include a Drum Head Service, a three day exhibition of what life was like during the war and a veteran's dinner dance.",2005-03-24,16105.0,360G-blf,The Big Lottery Fund,0.0202387707944
360G-blf-0030082420,Celebration Event,"A project to commemorate the 60th anniversary of the end of WW2 with the provision of a celebratory event and exhibition for the benefit of members of this group based in Salisbury, Wiltshire.",2005-07-22,9460.0,360G-blf,The Big Lottery Fund,0.0202342758967
360G-blf-0030026060,One day event,"The aim of this group is to bring together people of Bengali origin to improve quality of life and to participate in community life.  An award would be used to hold a one day cultural event. Hall Hire(£350), Traditional Cooking Demonstration(£500), Publicity(£250), Music(£630), Photographic Display($120), Decorations(£125) Breakdown Provided",2005-09-22,1975.0,360G-blf,The Big Lottery Fund,0.0202315835392
360G-blf-0030012425,Caldmore Village Festival,"A project by this community group based in Caldmore, Walsall to hold a festival which will include art, music and dance. The aim is to celebrate positive aspects of the local community and to bring the community together by showcasing local artistic talent. In the run up to the festival the group will run a series of workshops which will involve the most marginalised members of the community including people with disabilities, carers, women and children escaping abuse and adults with mental health problems.",2009-09-11,10000.0,360G-blf,The Big Lottery Fund,0.020231247379
360G-blf-0030031930,Collective,The award will allow the group to run Collective - an arts based project with 8 artists from different backgrounds who will produce installations within the interior of the abandoned Albert Mill in Hulme. The project will last for two weeks and will include half day workshops for young people and older people from the community of the area. The workshops aim to teach new skills and improve confidence.,2005-01-18,4828.0,360G-blf,The Big Lottery Fund,0.0202286524338
360G-blf-0030082449,Loftus Youth and Community Association WW2 commemoration project,"The Loftus Youth and Community Centre from Saltburn, Teesside will use an award to run a series of informative and commemorative events marking the 60th anniversary of the end of WW2. They will hold period food and fashion workshops, dance lessons, film shows,  a visit to Eden Camp, a daytime reminiscence and celebration. The group will also make a video record of the experiences of Polish nationals who came to the are during the war to work in the ironstone mines.",2005-07-22,4354.0,360G-blf,The Big Lottery Fund,0.0202225084502
360G-blf-0030082803,Festival of Peace: Event in the park,"A project to commemorate the 60th anniversary of the end of WW2 with the provision of a ""festival of peace"" for the benefit of members of this group basd in Basingstoke.",2005-07-15,1560.0,360G-blf,The Big Lottery Fund,0.0202184284764
360G-blf-0030005353,Camden Bangla Cultural Arts Project,"This group will run an arts and cultural educational workshop programme around Bangladeshi music, songs, dance and poetry.  Participants will be taught to play traditional musical instruments and the project will culminate in an event open to the local community.",2008-01-07,9900.0,360G-blf,The Big Lottery Fund,0.020216656483
360G-blf-A4E_3_010142670,The Young People First in the Ollerton Area Gala,"This college will use the award to put on a festival which will allow the local community to participate in workshops and activities encompassing the performing arts, arts and sports, as well as allowing community groups to promote their activities. Workshops will be held in the run up to the festival and the outcomes of these will be showcased at the festival itself.",2005-02-11,3060.0,360G-blf,The Big Lottery Fund,0.0202137995421
360G-blf-0030029609,Cultural Event,"This group would like funding to contribute towards a one day cultural event to celebrate International Women's Week.  The event will consist of drama, storytelling, traditional African costume, music and dance. Contribution towards - Travel Costs(£120), Venue hire(£500), Administration(£408), Refreshments(£600), Event Packs(£450), Publicity(£700), Video Taping(£50), 4 x Volunteers Exps £10per day x 10 days(£400), Facilitator Fees(£1540) Full Breakdown Provided",2005-12-14,4768.0,360G-blf,The Big Lottery Fund,0.0202131462836
360G-blf-0030029488,Indian Music and Classical Dancing,Group will use award to run Indian classical music and dance classes as well as the popular Bollywood dances for local children and adults. Many of their members and members of the local community have expressed an interest in Indian music and dance and currently there is no facility such as this in the area.,2006-01-18,4800.0,360G-blf,The Big Lottery Fund,0.0202125574316
360G-blf-A4E_3_010140461,Brockley Max,"Brockley Cross Action Group aims to celebrate the community and environment of the area.  The Brockley Max festival will include art exhibitions, comedy nights and live music.  For the first time people will have the opportunity to take part in radio production workshops.  The finale will be a three day live broadcast covering festival events and interviewing performers.",2004-12-21,4265.0,360G-blf,The Big Lottery Fund,0.0202085526986
360G-blf-0030012226,Castleford Heritage Festival,"This organisation will run a week long community heritage and arts festival in the town.  The festival will include a gala day and four days of hands on activities for children, exhibitions of artwork and a 1940's themed event with music and entertainment.",2007-04-30,9480.0,360G-blf,The Big Lottery Fund,0.0202069838671
360G-blf-0030031267,Community workshops and production,"This community arts group will organise a series of free workshops, focusing on skills development for residents on the Isle of Wight.  These sessions will be in drama, music, dance, costume making, scene building and technical skills, all leading to three public performances of the Wizard of Oz at a local church.  An Awards for All grant will be used to buy stage, sound and lighting equipment as well as materials for costumes and scenery.",2005-11-22,4362.0,360G-blf,The Big Lottery Fund,0.0202046600053
360G-blf-A4E_3_010121285,Slum Dunk Project,"This group aim is to promote and champion alternative diverse cultures by working with Music, film/video and performance. The group will promote the understanding of Brazilian culture in East London thorough the showing of 6 films followed by guest speaker presentations. The group will also run 2 Brazilian dance and music workshops and make 8 radio programs on Brazilian music and dance.",2004-06-14,5000.0,360G-blf,The Big Lottery Fund,0.0201917262538
360G-blf-0030014079,Folkways,"This dance group will use funding to deliver a project bringing together a variety of communities within Rochdale. A programme of workshops will engage people of different ages, cultures, religions and abilities through a range of art forms including poetry, visual arts and music. This will culminate in a performance event which will be filmed and screened across the borough.",2009-03-13,9960.0,360G-blf,The Big Lottery Fund,0.0201849508805
360G-blf-0030002368,Ashby De La Zouch Arts Festival,A project to run a range of participatory arts workshops at community groups and schools as part of the 2007 Ashby de la Zouch Arts Festival. The overall aim is to provide an opportunity for the local community to contribute to the festival and develop their creativity.,2007-07-17,5000.0,360G-blf,The Big Lottery Fund,0.0201703400962
360G-blf-AHF_1_010158821,"Tea Dances, Remembrance Day and Publication","This group will use their award to hold a series of reminisce Tea Dances to commemorate the 60th anniversary of the end of the Second World War. A remembrance publication will be produced containing all the stories, photographs and memorabilia shared at the Tea Dances.",2005-05-26,9550.0,360G-blf,The Big Lottery Fund,0.0201548106455
360G-blf-0030003794,Dazzling Dover,"This symphony orchestra would use an award to fund a community music and drama group. The project would include workshops where people can discover and develop talent in music, dance, drama and writing.",2008-02-13,4980.0,360G-blf,The Big Lottery Fund,0.0201518264361
360G-blf-0030029364,Music Teaching and Workshops,"Community Centre uses an award to develop cultural & arts activities at the centre through x six Indian music workshops; project includes essential repairs to musical instruments to be used by students in classes, providing knowledge of the culture and arts of their country of origin and extending their horizons",2006-01-18,5000.0,360G-blf,The Big Lottery Fund,0.020147688691
360G-blf-A4E_3_010113747,There is no project name available for this record,"The group run the annual Chapel Allerton Arts Festival.  They will use the award to develop the arts side of the festival with a 3D visual art project, the creation of  a labyrinth and a digital photo project. artists' time and materials, ID maker and peripherals, laptop, web cam.",2004-05-20,5000.0,360G-blf,The Big Lottery Fund,0.0201460344768
360G-blf-0030039506,Arts activities,"This project will provide after-school arts activities with a combination of performances and workshops of theatre, dance, music, story-telling and performance poetry.",2006-06-16,4400.0,360G-blf,The Big Lottery Fund,0.0201415011426
360G-blf-0030037988,Alford Jazz Festival & Concerts,"The group will hold a two day jazz festival and a series of concerts to promote and involve local musicians, professional jazz bands will also take part. The award is for the festival and concerts, including artistes, publicity and admin.",2006-05-12,4450.0,360G-blf,The Big Lottery Fund,0.0201405435412
360G-blf-AHF_1_010163611,Bringing together 150 senior citizens,"Gravesend Age Concern will use a grant to organise an event to bring together over three hundred veterans and people who lived through the War from the Boroughs Of Gravesham and Dartford to commemorate the 60th Anniversary of the end of WW2. The day of events will include period music, food, costume and other entertainment.",2005-07-08,1284.0,360G-blf,The Big Lottery Fund,0.0201339012779
360G-blf-0031038507,Your Fest!,"The organisation will use the funding to organise and run a music festival showcasing the talents of the local, and sometimes segregated, communities in the area. This will enable the organisation to hold an inclusive and social event that celebrates diversity through music and dance.",2016-08-18T00:00:00+00:00,7025.0,360G-blf,The Big Lottery Fund,0.0201136752718
360G-blf-A4E_3_010112031,Community Event,"Chalvey Community Forum will stage an event to celebrate Chalvey's diverse cultural community.  A one day fair will be run to give local residents the opportunity to sample a range of food from different cultures. Music and dance events, including dohl drummers and a Caribbean singer will also take place.",2004-06-25,1150.0,360G-blf,The Big Lottery Fund,0.0201099961909
360G-blf-AHF_1_010166502,Dinner dance to commemorate VE/VJ  Day,The Royal British Legion - Birmingham county has been awarded a grant to enable them to carry out a 60th Anniversary Dinner dance as part of their celebration and commemoration of the 60th anniversary of the end of WW2. The project will be a Dinner Dance with decoration and music of the era as the RBL 's way of saying thank you to their some 200 veterans.,2005-08-12,2661.0,360G-blf,The Big Lottery Fund,0.0201048389819
360G-blf-AHF_1_010167136,WW2 Dinner/Dance,This group will use their award to hold a Dinner Dance to celebrate the 60th anniversary of the end of the Second World War.,2005-08-05,3000.0,360G-blf,The Big Lottery Fund,0.0201036979707
360G-blf-0030020132,Multicultural Drumming Workshops,"This group hold an annual festival in Billingham to promote awareness of different cultures and traditions. They will use an award to hold free drumming workshops for children in the 44th annual festival this year, which will be run by professional drummers from countries including Japan, India, Italy and Russia.",2008-05-14,10000.0,360G-blf,The Big Lottery Fund,0.0200999829703
360G-blf-0031008562,Commonwealth Gala Day Commonwealth Arts Project,Not Available,2014-05-15,3912.0,360G-blf,The Big Lottery Fund,0.0200948005105
360G-blf-A4E_3_010142960,festival of music and drama,"A festival of music art and drama will take place in this Devon seaside town for the first time in the Summer of 2005. The festival will include a range of activities, workshops and performances.",2005-02-03,2500.0,360G-blf,The Big Lottery Fund,0.0200947479888
360G-blf-0031041084,O-Bon on the Foyle Festival Group,"The Derry/Londonderry group provides an outreach programme and festival to celebrate and promote Japanese taiko drumming, dance, music culture and arts. They are using the Â£5,000 to run a festival to celebrate culture and diversity in the community.",2016-10-19T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0200852797112
360G-blf-AHF_1_010119215,60th Anniversay D-Day Event,"This vehicle preservation group based in Blackpool, has been awarded a grant towards a local event to commemorate the 60th anniversary of D-Day. The event will incorporate a cavalcade, military vehicle display, together with a WW2 themed concert.",2004-06-11,3930.0,360G-blf,The Big Lottery Fund,0.020072549308
360G-blf-0031043084,Derwent Together Big Day Out,"The project will bring local people together to celebrate the neighbourhood with a day long festival. The event will include activities for people of all ages, art, food, music, sports and entertainment.",2016-12-05T00:00:00+00:00,3850.0,360G-blf,The Big Lottery Fund,0.0200673479537
360G-blf-0031041965,ArtiGras Festival,"This project will deliver a 2-day arts and music festival, with a number of smaller, monthly events leading up to the festival. It will bring together a number of voluntary and private sector organisaitons across culturally diverse groups.  ",2016-11-11T00:00:00+00:00,6500.0,360G-blf,The Big Lottery Fund,0.0200637017281
360G-blf-0030141811,VE/VJ Day Tea Dance,"Feltwell Social Club will use a grant to arrange a tea dance to celebrate the 60th Anniversary of VE Day. This will involve over 70 people who lived through the War and entail period music, Wartime food and a memorabilia display.",2005-04-28,130.0,360G-blf,The Big Lottery Fund,0.0200550080461
360G-blf-0030007620,Maiden Newton Live Music Workshops and Midsummer Community Concert,The school will run a series of music workshops after school which will be run by professional local musicians.,2007-02-20,3000.0,360G-blf,The Big Lottery Fund,0.0200499174567
360G-blf-AHF_1_010120343,D-Day celebration,This informal group will use an award to set up an event from 2pm to 8pm in the Village Hall to celebrate the anniversary of D-Day.,2004-06-05,1000.0,360G-blf,The Big Lottery Fund,0.0200427625652
360G-blf-0030031195,Chrysalis Arts Festival,The arts group will run workshops on drama production and performance leading up to a five day theatre festival celebrating the culture and contemporary voluntary arts of the area.  There is an additional focus on encouraging volunteering and developing voluntary sector networks by promoting an electronic mailing list to develop and sustain interest in voluntary arts work.,2005-11-16,2841.0,360G-blf,The Big Lottery Fund,0.0200232043579
360G-blf-0031038295,30th Anniversary Party,"This group will use the funding to celebrate their 30th anniversary. The celebration will include a ceilidh, art workshops and dance performances. The events will be open to all families and children from the local community.",2016-08-10T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0200186663743
360G-blf-A4E_3_010134714,Workshops,"This organisation promotes black visual arts which aims to visually educate, promote and celebrate positive cultural and historical images of African and Caribbean artists. The project is to establish a series of participatory educational arts workshops to celebrate the contribution of African and Caribbean people to British society.  The award is for workshop costs, documentation, publicity, advertising and co-ordination of workshops.",2004-10-15,4570.0,360G-blf,The Big Lottery Fund,0.0200184861489
360G-blf-AHF_1_010163482,Coach trip to Veteran's festival/ Celebratory party,"A project to commemorate the 60th anniversary of the end of WW2 with the provision of an opportunity for members of this group based in Bournemouth to attend a veterans festival, celebratory event and an unveiling ceremony.",2005-05-25,500.0,360G-blf,The Big Lottery Fund,0.0200075698645
360G-blf-0030002032,O Dreamland - An Arts Festival Celebrating The Seaside,"Club Shepway are a newly formed group established to promote the renaissance of the English seaside through contemporary art, throughout the Folkestone area. They will stage a community arts festival, in collaboration with a professional arts gallery. The festival will be open to all. Activities will include art exhibitions, a festival fact sheet, organised walks and free artist led workshops in environmental art. A free shuttle bus will be provided linking Folkestone with surrounding areas.",2007-07-13,4830.0,360G-blf,The Big Lottery Fund,0.0200064674922
360G-blf-0030006283,Arts of the World - On Our Doorstep,This group would use a grant to provide a series of open access community workshops that explore art and crafts techniques of the various cultures represented in the local area. The workshops would culminate in a celebration community art exhibition to showcase the participants work.,2008-01-09,5525.0,360G-blf,The Big Lottery Fund,0.0200054340835
360G-blf-0030028858,Workshops,"The group delivers music workshops to children aged 4 - 12 years, covering all styles of music. The project is to provide workshops on a variety of subjects including rhythm, composition, instrument making and world music, culminating in a performance for family and friends. The award is for facilitators' fees, volunteer training and equipment, including guitars, a glockenspiel and drums.",2006-01-13,5000.0,360G-blf,The Big Lottery Fund,0.0199875753553
360G-blf-0030009435,Stoke-on-Trent Carnival 2007,"A project to provide workshops on carnival drumming, song, dance and art by this group in Stoke-on-Trent.",2007-05-15,4760.0,360G-blf,The Big Lottery Fund,0.0199870552451
360G-blf-AHF_1_010160583,World War II Events,"A project to commemorate the 60th anniversary of the end of WW2 with the provision of a series of intergenerational workshops and out of school events for the benefit of members of this community based in Kettering, Northamptonshire.",2005-08-05,13915.0,360G-blf,The Big Lottery Fund,0.0199773194717
360G-blf-0030009432,Community Workshops,"This community group will use an award to run workshops in the community for older people with the aim of promoting all aspects of art and crafts. The award will allow the group to run a number of different workshops including, glass, pottery, decorative painting and needle work, they would also like to hold healthy living workshops to promote well being within the community.",2006-12-21,10000.0,360G-blf,The Big Lottery Fund,0.0199736613547
360G-blf-0030012064,Wordsely Festival 2007 - Party In The Park,"A project to deliver a community festival in Wordsley, Stourbridge that highlights social and cultural heritage and incorporates a day long music event.",2007-05-15,8050.0,360G-blf,The Big Lottery Fund,0.0199704391253
360G-blf-AHF_1_010155290,WW2 Theme Dance & Associated Events,"The Pannal Village Society VE / VJ Day Committee have been awarded a grant to carry out a celebratory event for 60th anniversary of the end of WW2.  The event will include and WW2 theme dance, an exhibition of wartime memorabilia, a church service and will end with a tea party.",2005-04-15,1000.0,360G-blf,The Big Lottery Fund,0.0199684746654
360G-blf-0030074356,Culture in the Community,"Based in the Fountain area of L/Derry, the grant will be used to involve young people in the area to develop an awareness of different cultures.  A series of workshops will run during UK City of Culture year & will include; African drums; Scottish/Irish dancing an a arts & crafts workshops to create a new cultural mural.  A series of photography & design workshops to create a cookery book will also take place.   Events will be captured on camera and will produce a Cultural Calenda.",2012-11-12,9425.0,360G-blf,The Big Lottery Fund,0.0199679876438
360G-blf-AHF_1_010158185,Garden Party and Reunion commemorating VE/VJ Day,A project to commemorate the 60th anniversary of the end of WW2 with the provision of 3 celebratory events focusing on VE and VJ day and a reunion for the benefit of members of this group based in Birmingham.,2005-04-27,12000.0,360G-blf,The Big Lottery Fund,0.0199674346555
360G-blf-0030019038,Guildford Fiesta,"This group creates celebratory arts events for the Surrey community. They will run a series of arts and costume making workshops for families and young people. The project will help children and parents learn together and build confidence. The award includes funding for workshops, 3 giant figures design, health and safety and event cost.",2008-05-06,9205.0,360G-blf,The Big Lottery Fund,0.0199666881909
360G-blf-0030002194,A Celebration of Gospel Music,A project to create awareness of the roots of Gospel music and its significance at the time of slavery.  The group will run music and history workshops exploring how Gospel has influenced world music.,2007-08-20,10000.0,360G-blf,The Big Lottery Fund,0.0199625442388
360G-blf-0031023752,Diwali celebrations 2015,"The organisation will use the funding to deliver workshops and a community parade and events for the Indian festival of lights Diwali and Navratiri celebration. Tackling isolation and community cohesion by bringing people together to celebrate cultural diversity and equality, inclusion and understanding.        What Money is for :  Drummers, dance workshops, arts and crafts, healthy Indian food techniques and tasting, hall hire for workshops, advertising, posters, water and snacks, giants and lanterns.",2015-06-24T00:00:00+00:00,9000.0,360G-blf,The Big Lottery Fund,0.019962311038
360G-blf-0030131856,Making History Music Project,"This new project is a development of an earlier pilot project delivering music workshops to people with Asperger Syndrome in the Leeds area. Activities include exploring origins of music from early African to modern day music, experiencing different styles of music and the opportunity to learn how to use technical equipment, all leading to beneficiaries composing their own songs that will be recorded and aired during a final presentation event.",2007-08-15,15940.0,360G-blf,The Big Lottery Fund,0.0199602284869
360G-blf-0030034662,Arts Workshops,The group provide active days when members can participate in activities such as arts and crafts and nutritious lunches.  They wish to run regular series of art therapy workshops.,2005-08-17,2920.0,360G-blf,The Big Lottery Fund,0.0199576799423
360G-blf-0030002872,Rotherham Diversity Festival,"This new group developed by the community of Rotherham are taking ownership of the Diversity Festival from the Local Authority. The project is to run a 2-day festival featuring local, regional and international artists from different cultural backgrounds performing music and dance that reflects their cultures these workshops will be open and free to all. The festival also engages the local community groups who will have stalls, displays and participative activities that reflect their cultural heritage.",2007-08-29,10000.0,360G-blf,The Big Lottery Fund,0.01995685245
360G-blf-0030142006,"Commemoration Parade, Dinner","The Dunoon branch of the Royal British Legion Scotland will use an award to hold a series of events from May to November 2005 to commemorate the 60th anniversary of WW2. This will include a Commemoration parade, a combined VE/VJ Day parade, a 'WW2 Veterans Meet and Greet' formal dinner, and a Remembrance Day Parade.",2005-06-17,3400.0,360G-blf,The Big Lottery Fund,0.0199484187865
360G-blf-AHF_1_010165793,Events to commemorate World War 2,An award has been made to the Multi-Agency Resource Centre to allow them to carry out a number of intergenerational workshops focusing  on life during the war.  These workshops will also provide the opportunity for the older people to renew photographs from the 1940's.  The workshops will culminate in a celebratory event where the work produced from the workshops will be displayed.    Two trips will also take place to the 'back to back' houses in Birmingham.,2005-07-29,4528.0,360G-blf,The Big Lottery Fund,0.0199444324488
